1423_S34	1425_S35	1607_S23	1612_S24	1660_S26	1664_S28	1750_S27	1753_S29	1779_S30	1783_S31	1789_S32	1801_S33	1807_S42	1814_S43	1815_S44	1877_S25	1880_S37	1881_S38	1882_S39	1883_S40	1884_S41	1885_S36	I_cc_S46	I_mix_S45
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038462	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01444	0	0	0
0	0	0	0.009862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018182	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.285714	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1875	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015444	0	0	0
0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.138889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.166667	0	0	0	0	0	0	0	0	0	0
0.518519	0.391304	0	0	0	0	0	0	0.241379	0.169811	0.095238	0	0.22449	0.128571	0	0	0	0	0.352113	0.144144	0.229508	0.222222	0.114286	0.096296
0	0.188406	0	0	0.896552	0.916667	0	0	0	0.084906	0.202381	0.113821	0	0	0	0	0	0	0	0.081081	0	0.111111	0	0.548148
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016529	0	0	0	0	0
0	0	0	0	0	0	0	0.019704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028829	0	0	0	0	0
0	0	0.086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.153846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.214286	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022609	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008929	0	0	0	0	0
0	0	0.026923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010989
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025316	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007692	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021033	0	0	0
0	0	0.009709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009756	0	0.009488	0	0	0
0	0	0	0.190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.040816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.042553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.030534	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019608	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010204	0	0	0
0	0	0	0	0	0	0	0	0.258373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.137255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015152	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010309	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014545	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018182	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019934	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019967	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051282
0	0	0	0	0	0	0.235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.26087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.023392	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130435	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015209	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142857	0	0
0	0	0	0	0	0	0	0	0	0.352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016484	0	0.020921	0.030242	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016245	0.017483	0.021097	0.03006	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016304	0.017699	0.020979	0.038384	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016544	0	0.020718	0.039014	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014706	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026316	0	0	0
0	0.00846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012422	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013678	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030769	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.026316	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017081	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031599	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031716	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031895	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210526	0	0	0	0
0	0	0	0	0.009452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.006826	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.038095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01368	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.025974	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019659	0	0.021776	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019481	0	0.018364	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018893	0.033467	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031039	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011213	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022727	0	0	0
0.307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0
0.266272	0.325	0.073826	0	0.095238	0	0.083333	0	0	0	0	0	0	0.117647	0.1	0	0.165289	0.121429	0	0.107143	0.130137	0.109756	0.163121	0
0.071006	0	0.067114	0	0	0	0	0	0	0	0	0	0.089286	0.129412	0.1	0.1	0.090909	0.171429	0	0	0	0	0.085106	0
0	0	0.073826	0.078261	0	0	0.092593	0.12766	0.252336	0.103774	0.129032	0.077519	0.133929	0	0	0.141667	0.090909	0.071429	0.155039	0.089286	0.10274	0	0.070922	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057971
0	0	0.02139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.046632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025245	0	0.019438	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025281	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.055556	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	0	0	0
0	0	0	0	0	0	0	0	0.044776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.049261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.061224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.076142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.043269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.056872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.072398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.076577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.077273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.104803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.114537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.111628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0.952381	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.428571	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012887	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018209	0.034024	0.020101	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028169	0	0
0	0	0	0	0	0	0	0	0	0	0.029851	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010363
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008986	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022253	0	0	0	0	0	0
0	0	0	0	0.020513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0
0	0	0	0	0	0	0.036697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.007452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034816	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006342	0	0
0	0	0	0	0	0	0	0.025641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046512	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055556	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020218	0	0	0	0	0
0	0	0	0	0.025253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025157	0.021192	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030111	0.035112	0	0.028169	0	0	0
0	0	0	0	0.028902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09607	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091429	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.352941	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014368	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.005593	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023904	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.088235	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166667	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019268	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017647	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007289	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007194	0	0.008091	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006897	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0
0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017857	0	0	0	0	0
0	0.049123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.697318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.927419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.073077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.067164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.067669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023041	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022026	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018841	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019011	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01938	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01626	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071942	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034188	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021592	0.018553	0.019704	0	0	0.016847	0	0
0	0	0	0	0	0	0.007704	0.005721	0	0	0	0	0	0	0	0	0.009537	0.016917	0.021886	0	0.013245	0	0	0
0	0	0	0	0	0	0.007599	0	0	0	0	0	0	0	0	0	0.009421	0.015901	0.022184	0	0.013158	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020979	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019802	0	0	0	0
0.060606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.008993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.010327	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020513	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017544	0.021962	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01735	0.02193	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017301	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027523	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0.044674	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04157	0	0	0.042424	0.031034	0.023109	0	0
0	0.0347	0	0	0.081169	0	0	0	0	0	0	0	0	0	0	0	0.073482	0	0	0.043919	0.042146	0.038724	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016842	0	0	0	0
0	0	0	0	0	0	0	0.008666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055944	0	0	0.050667	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015038	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.272727	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.00609	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023346	0	0.026634	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022945	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024272	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062992	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.023952	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.235294	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037915	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020942	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.050761	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017857
0	0	0	0	0	0.090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046154	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153846	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.26087	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018923	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017391	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019512	0	0	0	0	0
0	0.136364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007082	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007013	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02139	0.015965	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028476	0	0.02277	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01964	0.034884	0	0.027933	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017621	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025751
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307692	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028169	0.038902	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024745	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028436	0.032558	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028571	0.030445	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02864	0.030093	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028103	0.030093	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027907	0.030023	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015428	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016194	0	0	0
0	0	0	0	0.210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.01581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036585	0	0	0	0
0	0	0	0	0	0.570707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016107	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024691	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017778	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007308	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171429	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018605	0	0
0.124402	0.083612	0.074576	0.057252	0.078947	0.089202	0.073579	0.089623	0.102493	0.113065	0.095122	0.105991	0.092857	0.075916	0.107143	0.084615	0.141638	0.133333	0.088063	0.115326	0.127551	0.103107	0.074236	0.140078
0.125628	0.087719	0.0625	0.059524	0.072727	0.071253	0.062284	0.065	0.080597	0.099217	0.080311	0.09201	0.073232	0.069061	0.08042	0.068966	0.127971	0.118765	0.072034	0.104502	0.115281	0.092105	0.060748	0.116935
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028708	0	0	0.032787	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035519	0.029197	0	0	0.026801	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035714	0.02934	0	0	0.026981	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038567	0.029126	0	0	0.026756	0	0
0	0	0	0	0	0	0	0.033816	0	0	0	0	0.025	0	0.026239	0	0	0	0	0.020548	0.019093	0	0	0
0	0	0	0	0	0	0	0	0	0	0.021327	0	0.024229	0	0.025788	0	0	0	0	0.020202	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.021226	0	0.024017	0	0.025496	0	0	0	0	0.019967	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.020548	0	0.023109	0	0	0	0	0	0	0.019139	0	0	0	0
0	0	0.036939	0	0	0	0	0	0	0	0.02	0	0.022133	0	0	0	0	0	0	0.017937	0	0	0	0
0	0	0	0	0	0	0	0.030108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016807	0	0	0	0
0	0	0	0	0	0	0	0	0	0.032759	0	0	0	0	0	0	0	0	0	0.01676	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016416	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016216	0	0	0	0
0	0	0.044186	0.026549	0	0	0	0	0	0	0	0	0	0	0.028509	0.028409	0	0	0	0	0	0	0	0
0	0.095238	0.102564	0.112903	0.111311	0	0.078125	0.118044	0	0	0	0.095361	0	0.066116	0.098	0.10118	0.130481	0.125596	0.10728	0.149554	0.147488	0.126379	0	0.049351
0	0	0.036827	0	0	0.025	0	0.032941	0.034568	0	0.031603	0	0.036403	0.021142	0	0	0	0	0	0	0	0	0	0.0369
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0
0.094595	0.084821	0.102679	0	0	0	0.061983	0	0	0	0	0	0.098684	0.065637	0	0.090909	0	0	0	0	0	0	0.082353	0.084416
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108696
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037815	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06383	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018209	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007022	0	0	0	0	0	0
0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.077869	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021277	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007566	0	0	0	0
